type_of_property,price,building_condition,facade_number,living_area,equipped_kitchen,terrace,garden,subtype_ecoded,km_to_capital
0,819000.0,2,2.0,163,1,114,0,7,1.61
0,319000.0,2,3.0,93,2,25,96,7,11.49
0,420000.0,2,3.0,146,2,972,0,7,11.49
0,320000.0,2,2.0,44,2,0,0,2,3.3
0,499000.0,2,2.0,91,2,5,0,7,3.3
0,560000.0,2,2.0,89,2,5,0,15,3.3
0,560000.0,2,2.0,91,2,5,0,7,3.3
0,560000.0,2,2.0,91,2,5,0,7,3.3
0,570000.0,2,2.0,91,2,5,0,7,3.3
0,570000.0,2,2.0,91,2,5,0,15,3.3
0,580000.0,2,2.0,91,2,5,0,15,3.3
0,650000.0,2,2.0,106,2,10,0,7,3.3
0,810000.0,2,2.0,137,2,10,0,6,3.3
0,850000.0,2,2.0,144,2,10,0,6,3.3
0,320000.0,2,2.0,45,0,0,0,6,3.3
0,320000.0,1,4.0,61,0,0,0,7,3.3
0,380000.0,2,2.0,61,0,9,5,7,3.3
0,495000.0,2,2.0,89,0,5,0,7,3.3
0,499000.0,2,2.0,91,0,5,0,7,3.3
0,550000.0,2,2.0,89,0,5,0,7,3.3
0,560000.0,2,2.0,92,0,5,0,7,3.3
0,560000.0,2,2.0,91,0,5,0,7,3.3
0,560000.0,2,2.0,89,0,5,0,15,3.3
0,570000.0,2,2.0,92,0,5,0,7,3.3
0,570000.0,2,2.0,91,0,5,0,15,3.3
0,580000.0,2,2.0,92,0,5,0,15,3.3
0,650000.0,2,2.0,107,0,10,0,7,3.3
0,660000.0,2,2.0,107,0,10,0,7,3.3
1,780000.0,2,2.0,155,0,17,0,12,3.3
0,810000.0,2,2.0,137,0,10,0,6,3.3
0,320000.0,2,2.0,71,0,1,0,7,1.42
0,479000.0,2,2.0,97,0,1,0,7,1.42
0,549000.0,2,2.0,105,0,1,0,7,1.42
0,322000.0,2,3.0,78,2,8,0,7,18.66
0,342000.0,2,3.0,99,2,8,0,7,18.66
0,357000.0,2,3.0,107,2,10,0,7,18.66
0,429000.0,2,3.0,112,2,1,0,15,18.66
0,324146.0,2,2.0,82,0,7,0,7,13.72
0,395674.0,2,2.0,109,0,0,0,7,13.72
0,325000.0,2,4.0,93,2,0,0,7,0.41
0,330000.0,2,4.0,93,2,0,0,7,0.41
0,335000.0,2,4.0,93,2,0,0,7,0.41
0,345000.0,2,4.0,93,2,7,0,7,0.41
0,349000.0,2,4.0,93,2,7,0,7,0.41
0,355000.0,2,4.0,97,2,7,0,7,0.41
0,364000.0,2,4.0,99,2,12,0,7,0.41
0,366000.0,2,4.0,99,2,12,0,7,0.41
0,375000.0,2,4.0,104,2,13,0,7,0.41
0,376000.0,2,4.0,97,2,7,0,7,0.41
0,389000.0,2,4.0,111,2,0,0,7,0.41
0,325000.0,2,2.0,53,1,0,0,7,0.41
0,335000.0,2,2.0,58,1,0,0,2,0.41
0,345000.0,2,2.0,53,1,0,0,7,0.41
0,345000.0,2,2.0,58,1,0,0,2,0.41
0,325000.0,2,2.0,84,2,5,0,7,5.1
0,335000.0,2,2.0,73,2,11,0,15,5.1
0,350000.0,2,2.0,84,2,11,0,7,5.1
0,329000.0,2,2.0,73,0,9,0,7,13.72
0,329000.0,2,2.0,73,0,9,0,7,13.72
0,335000.0,2,2.0,76,0,9,0,7,13.72
0,335000.0,2,2.0,76,0,9,0,7,13.72
0,339000.0,2,2.0,103,0,14,0,7,13.72
0,339000.0,2,2.0,101,0,14,0,7,13.72
0,339000.0,2,2.0,101,0,14,0,7,13.72
0,339000.0,2,2.0,102,0,14,0,7,13.72
0,355000.0,2,2.0,88,0,16,0,7,13.72
0,362500.0,2,2.0,85,0,16,0,7,13.72
0,362500.0,2,2.0,85,0,16,0,7,13.72
0,375000.0,2,2.0,85,0,10,0,7,13.72
0,379000.0,2,2.0,88,0,10,0,7,13.72
0,385000.0,2,2.0,85,0,10,0,7,13.72
0,389000.0,2,2.0,88,0,10,0,7,13.72
0,389000.0,2,2.0,90,0,10,0,7,13.72
0,395000.0,2,2.0,85,0,10,0,7,13.72
0,329000.0,2,2.0,82,0,11,0,11,21.36
0,649000.0,2,2.0,177,0,11,0,11,21.36
0,329400.0,2,2.0,85,0,0,0,7,20.36
0,336200.0,2,2.0,85,0,0,0,7,20.36
0,329950.0,2,2.0,101,0,1,0,7,13.06
0,670000.0,2,2.0,137,0,1,0,7,13.06
0,330000.0,2,2.0,60,0,0,0,7,5.29
0,425000.0,2,2.0,73,0,9,0,7,5.29
0,475000.0,2,2.0,101,0,12,0,7,5.29
0,505000.0,2,2.0,94,0,9,0,7,5.29
0,580000.0,2,2.0,119,0,10,0,7,5.29
0,885000.0,2,2.0,133,0,36,0,7,5.29
0,330000.0,2,2.0,92,0,15,0,6,27.75
1,335000.0,2,2.0,96,0,15,0,12,27.75
0,345000.0,2,2.0,81,0,15,0,7,27.75
0,330000.0,2,2.0,69,0,5,0,7,1.07
0,400000.0,2,2.0,97,0,22,0,7,1.07
0,415000.0,2,2.0,101,0,15,0,7,1.07
0,415000.0,2,2.0,110,0,9,0,7,1.07
0,480000.0,2,2.0,107,0,12,0,7,1.07
0,505000.0,2,2.0,107,0,9,0,7,1.07
0,695000.0,2,2.0,140,0,15,0,7,1.07
0,330000.0,2,2.0,84,0,1,0,7,15.77
0,330000.0,2,2.0,82,0,1,0,7,15.77
0,330000.0,2,2.0,81,0,1,0,7,15.77
0,339000.0,2,2.0,80,0,1,0,7,15.77
0,339000.0,2,2.0,80,0,1,0,7,15.77
0,339000.0,2,2.0,82,0,1,0,7,15.77
0,345000.0,2,2.0,81,0,1,0,7,15.77
0,345000.0,2,2.0,80,0,1,0,7,15.77
0,345000.0,2,2.0,81,0,1,0,7,15.77
0,332500.0,2,2.0,83,2,1,0,7,13.72
0,335000.0,2,2.0,83,2,1,0,7,13.72
0,385000.0,2,2.0,83,2,1,0,7,13.72
0,335000.0,2,2.0,68,0,0,0,7,1.42
0,348000.0,2,2.0,69,0,0,0,7,1.42
0,355000.0,2,2.0,69,0,0,0,7,1.42
0,375000.0,2,2.0,75,0,0,0,7,1.42
0,375000.0,2,2.0,77,0,0,0,7,1.42
0,385000.0,2,2.0,79,0,0,0,7,1.42
0,385000.0,2,2.0,81,0,0,0,7,1.42
0,397000.0,2,2.0,81,0,0,0,7,1.42
0,397000.0,2,2.0,79,0,0,0,7,1.42
0,399000.0,2,2.0,78,0,0,0,7,1.42
0,425000.0,2,2.0,82,0,0,0,7,1.42
0,450000.0,2,2.0,69,0,0,0,7,1.42
0,560000.0,2,2.0,117,0,0,0,7,1.42
0,338500.0,2,2.0,46,0,14,0,7,3.3
0,565000.0,2,2.0,106,0,14,0,7,3.3
0,595000.0,2,2.0,106,0,14,0,7,3.3
0,1117600.0,2,2.0,127,0,45,0,7,3.3
0,1691000.0,2,2.0,199,0,50,0,7,3.3
0,340000.0,2,3.0,52,2,5,0,2,5.01
0,395000.0,2,3.0,76,2,3,0,7,5.01
0,415000.0,2,3.0,76,2,3,0,7,5.01
0,500000.0,2,3.0,94,2,6,0,7,5.01
0,625000.0,2,3.0,116,2,13,0,7,5.01
0,650000.0,2,3.0,122,2,13,0,7,5.01
0,655000.0,2,3.0,116,2,15,0,7,5.01
0,685000.0,2,3.0,116,2,15,0,7,5.01
0,700000.0,2,3.0,116,2,15,0,7,5.01
0,715000.0,2,3.0,127,2,30,0,7,5.01
0,725000.0,2,3.0,127,2,30,0,7,5.01
0,740000.0,2,3.0,116,2,13,0,7,5.01
0,740000.0,2,3.0,122,2,13,0,7,5.01
0,770000.0,2,3.0,122,2,15,0,7,5.01
0,780000.0,2,3.0,127,2,35,0,7,5.01
0,810000.0,2,3.0,141,2,11,0,7,5.01
0,940000.0,2,3.0,180,2,21,0,7,5.01
0,975000.0,2,3.0,180,2,14,0,7,5.01
0,1035000.0,2,3.0,124,2,70,0,15,5.01
0,1080000.0,2,3.0,173,2,21,0,7,5.01
0,1180000.0,2,3.0,173,2,21,0,7,5.01
0,1435000.0,2,3.0,201,2,46,0,15,5.01
0,340000.0,2,2.0,52,2,5,0,2,5.01
0,395000.0,2,2.0,78,2,3,0,7,5.01
0,415000.0,2,2.0,76,2,3,0,7,5.01
0,485000.0,2,2.0,94,2,6,0,7,5.01
0,625000.0,2,2.0,116,2,13,0,7,5.01
0,650000.0,2,2.0,122,2,13,0,7,5.01
0,655000.0,2,2.0,116,2,16,0,7,5.01
0,685000.0,2,2.0,116,2,15,0,7,5.01
0,700000.0,2,2.0,116,2,15,0,7,5.01
0,715000.0,2,2.0,127,2,30,0,7,5.01
0,725000.0,2,2.0,127,2,30,0,7,5.01
0,740000.0,2,2.0,116,2,13,0,7,5.01
0,740000.0,2,2.0,122,2,13,0,7,5.01
0,770000.0,2,2.0,122,2,15,0,7,5.01
0,780000.0,2,2.0,127,2,35,0,7,5.01
0,810000.0,2,2.0,141,2,11,0,7,5.01
0,940000.0,2,2.0,180,2,21,0,7,5.01
0,975000.0,2,2.0,180,2,14,0,7,5.01
0,1035000.0,2,2.0,124,2,70,0,15,5.01
0,1080000.0,2,2.0,173,2,21,0,7,5.01
0,1180000.0,2,2.0,173,2,21,0,7,5.01
0,1435000.0,2,2.0,194,2,46,0,15,5.01
0,340000.0,2,2.0,95,2,16,0,7,13.8
0,380000.0,2,2.0,96,2,15,0,7,13.8
0,390000.0,2,2.0,96,2,15,0,7,13.8
0,405000.0,2,2.0,85,2,28,0,15,13.8
0,425000.0,2,2.0,82,2,29,0,7,13.8
0,341400.0,2,2.0,57,2,6,0,2,5.01
0,349300.0,2,2.0,57,2,9,0,2,5.01
0,422000.0,2,2.0,80,2,7,0,7,5.01
0,427700.0,2,2.0,98,2,9,0,7,5.01
0,443100.0,2,2.0,89,2,7,0,7,5.01
0,444400.0,2,2.0,89,2,7,0,7,5.01
0,457000.0,2,2.0,98,2,9,0,7,5.01
0,477300.0,2,2.0,98,2,8,0,7,5.01
0,488500.0,2,2.0,98,2,9,0,7,5.01
0,497000.0,2,2.0,109,2,8,0,7,5.01
0,514000.0,2,2.0,109,2,20,0,7,5.01
0,530000.0,2,2.0,109,2,8,0,7,5.01
0,765100.0,2,2.0,131,2,45,0,15,5.01
0,798700.0,2,2.0,141,2,21,0,15,5.01
0,345000.0,2,2.0,74,2,18,0,7,4.04
0,345000.0,2,2.0,106,0,24,0,7,21.36
0,355000.0,2,2.0,106,0,24,0,7,21.36
0,389000.0,2,2.0,102,0,15,0,7,21.36
0,435000.0,2,2.0,82,0,49,0,7,21.36
0,515000.0,2,2.0,98,0,24,0,7,21.36
0,347000.0,2,2.0,90,0,3,0,7,4.04
0,465000.0,2,2.0,125,0,17,0,7,4.04
0,475000.0,2,2.0,125,0,17,0,7,4.04
0,349000.0,2,2.0,94,0,19,0,7,5.19
0,361000.0,2,2.0,99,0,15,0,7,5.19
0,367000.0,2,2.0,94,0,16,0,7,5.19
0,375000.0,2,2.0,95,0,11,0,7,5.19
0,379000.0,2,2.0,101,0,13,0,7,5.19
0,382000.0,2,2.0,92,0,15,0,7,5.19
0,393000.0,2,2.0,93,0,15,0,7,5.19
0,399000.0,2,2.0,94,0,12,0,7,5.19
0,405000.0,2,2.0,92,0,15,0,7,5.19
0,405000.0,2,2.0,94,0,15,0,7,5.19
0,440000.0,2,2.0,108,0,13,0,7,5.19
0,459000.0,2,2.0,122,0,22,0,7,5.19
0,530000.0,2,2.0,118,0,11,0,7,5.19
0,575000.0,2,2.0,106,0,53,0,7,5.19
0,350000.0,2,2.0,111,0,1,0,7,10.93
0,354000.0,2,2.0,99,0,1,0,7,1.85
0,354000.0,2,2.0,98,0,1,0,7,1.85
0,364000.0,2,2.0,99,0,1,0,7,1.85
0,374000.0,2,2.0,98,0,1,0,7,1.85
0,454000.0,2,2.0,109,0,1,0,7,1.85
0,355000.0,2,4.0,93,0,8,0,6,0.41
0,357000.0,2,4.0,93,0,8,0,6,0.41
0,360000.0,2,4.0,93,0,8,0,7,0.41
0,363000.0,2,4.0,94,0,8,0,6,0.41
0,374000.0,2,4.0,93,0,8,0,7,0.41
0,359000.0,2,4.0,94,2,0,130,6,5.27
0,599000.0,2,4.0,152,2,0,110,6,5.27
0,675000.0,2,4.0,160,2,0,0,15,5.27
0,775000.0,2,4.0,194,2,0,0,7,5.27
0,775000.0,2,4.0,194,2,0,0,7,5.27
0,359000.0,2,2.0,111,0,26,0,7,46.96
0,360000.0,2,2.0,90,2,8,0,7,22.97
0,365000.0,2,2.0,92,2,8,0,7,22.97
0,430000.0,2,2.0,110,2,10,0,15,22.97
0,365000.0,2,4.0,99,1,9,0,7,0.41
0,365580.0,2,4.0,80,1,10,0,7,7.8
0,370080.0,2,4.0,80,1,10,0,7,7.8
0,396680.0,2,4.0,80,1,19,0,7,7.8
0,401180.0,2,4.0,80,1,19,0,7,7.8
0,438360.0,2,4.0,96,1,10,0,7,7.8
0,449360.0,2,4.0,98,1,10,0,7,7.8
0,472360.0,2,4.0,105,1,12,0,7,7.8
0,478260.0,2,4.0,105,1,12,0,7,7.8
0,558360.0,2,4.0,119,1,20,0,7,7.8
0,564460.0,2,4.0,119,1,20,0,7,7.8
0,570460.0,2,4.0,121,1,21,0,7,7.8
0,577560.0,2,4.0,121,1,21,0,7,7.8
0,697740.0,2,4.0,156,1,16,0,7,7.8
0,366200.0,2,2.0,84,2,0,0,7,5.01
0,367100.0,2,2.0,84,2,0,0,7,5.01
0,382000.0,2,2.0,84,2,0,0,7,5.01
0,383300.0,2,2.0,89,2,0,0,7,5.01
0,385300.0,2,2.0,89,2,0,0,7,5.01
0,396100.0,2,2.0,84,2,0,0,7,5.01
0,412700.0,2,2.0,84,2,0,0,7,5.01
0,413000.0,2,2.0,84,2,0,0,7,5.01
0,415400.0,2,2.0,98,2,0,0,7,5.01
0,422000.0,2,2.0,80,2,0,0,7,5.01
0,427700.0,2,2.0,98,2,0,0,7,5.01
0,443100.0,2,2.0,89,2,0,0,7,5.01
0,444400.0,2,2.0,89,2,0,0,7,5.01
0,457000.0,2,2.0,98,2,0,0,7,5.01
0,477300.0,2,2.0,98,2,0,0,7,5.01
0,488500.0,2,2.0,98,2,0,0,7,5.01
0,497000.0,2,2.0,109,2,0,0,7,5.01
0,514000.0,2,2.0,109,2,0,0,7,5.01
0,530000.0,2,2.0,109,2,0,0,7,5.01
0,551000.0,2,2.0,109,2,0,0,7,5.01
0,765100.0,2,2.0,131,2,0,0,15,5.01
0,798700.0,2,2.0,141,2,0,0,15,5.01
0,367000.0,2,4.0,98,2,8,0,7,0.41
0,405000.0,2,4.0,99,2,8,0,7,0.41
0,405000.0,2,4.0,98,2,8,0,7,0.41
0,411000.0,2,4.0,104,2,8,0,7,0.41
0,415000.0,2,4.0,98,2,8,0,7,0.41
0,415000.0,2,4.0,99,2,8,0,7,0.41
0,416000.0,2,4.0,104,2,8,0,7,0.41
0,418000.0,2,4.0,98,2,8,0,7,0.41
0,418000.0,2,4.0,99,2,8,0,7,0.41
0,420000.0,2,4.0,104,2,8,0,7,0.41
0,422000.0,2,4.0,98,2,8,0,7,0.41
0,425000.0,2,4.0,104,2,8,0,7,0.41
0,428000.0,2,4.0,104,2,8,0,7,0.41
0,432000.0,2,4.0,104,2,8,0,7,0.41
0,439000.0,2,4.0,104,2,8,0,7,0.41
0,444000.0,2,4.0,104,2,8,0,7,0.41
0,367000.0,2,2.0,96,0,13,0,7,30.9
0,375000.0,2,2.0,86,0,32,73,6,30.9
0,430000.0,2,2.0,98,0,41,109,6,30.9
0,579000.0,2,2.0,128,0,35,0,7,30.9
0,372400.0,2,2.0,106,2,17,0,7,18.66
0,699000.0,2,4.0,230,2,90,0,15,18.66
0,372921.0,2,2.0,95,2,5,0,7,5.29
0,383000.0,2,2.0,95,2,5,0,7,5.29
0,394972.0,2,2.0,98,2,11,0,7,5.29
0,433352.0,2,2.0,109,2,4,0,7,5.29
0,447279.0,2,2.0,109,2,4,0,7,5.29
0,452107.0,2,2.0,115,2,6,0,7,5.29
0,630740.0,2,2.0,130,0,16,110,6,5.29
0,372957.0,2,4.0,96,1,15,36,7,10.93
0,374673.0,2,4.0,96,1,21,94,7,10.93
0,394308.0,2,4.0,110,1,21,0,7,10.93
0,450000.0,2,4.0,150,1,1,56,7,10.93
0,479916.0,2,4.0,133,1,10,0,7,10.93
0,375000.0,2,2.0,92,0,1,0,7,9.77
0,381095.0,2,2.0,96,0,1,0,7,9.77
0,434805.0,2,2.0,106,0,1,0,7,9.77
0,434805.0,2,2.0,106,0,1,0,7,9.77
0,435379.0,2,2.0,106,0,1,0,7,9.77
0,445410.0,2,2.0,106,0,1,0,7,9.77
0,445830.0,2,2.0,106,0,1,0,7,9.77
0,445998.0,2,2.0,106,0,1,0,7,9.77
0,450180.0,2,2.0,110,0,1,0,7,9.77
0,450670.0,2,2.0,106,0,1,0,7,9.77
0,450712.0,2,2.0,106,0,1,0,7,9.77
0,451137.0,2,2.0,106,0,1,0,7,9.77
0,451307.0,2,2.0,106,0,1,0,7,9.77
0,462882.0,2,2.0,110,0,1,0,7,9.77
0,463176.0,2,2.0,110,0,1,0,7,9.77
0,463554.0,2,2.0,110,0,1,0,7,9.77
0,468392.0,2,2.0,110,0,1,0,7,9.77
0,468690.0,2,2.0,110,0,1,0,7,9.77
0,469030.0,2,2.0,110,0,1,0,7,9.77
0,488000.0,2,2.0,111,0,1,0,7,9.77
0,494371.0,2,2.0,115,0,1,0,7,9.77
0,494457.0,2,2.0,115,0,1,0,7,9.77
0,545000.0,2,2.0,130,0,1,0,7,9.77
0,553000.0,2,2.0,130,0,1,0,7,9.77
0,553969.0,2,2.0,129,0,1,0,7,9.77
0,560000.0,2,2.0,130,0,1,0,7,9.77
0,379000.0,2,2.0,88,1,5,0,7,11.24
0,469000.0,2,2.0,113,1,5,0,7,11.24
0,985000.0,2,2.0,143,1,32,0,7,11.24
0,380000.0,2,2.0,81,1,20,68,7,7.05
0,380000.0,2,2.0,81,1,20,86,7,7.05
0,399000.0,2,2.0,91,1,6,0,7,7.05
0,405000.0,2,2.0,91,1,6,0,7,7.05
0,425000.0,2,2.0,98,1,14,63,7,7.05
0,350000.0,2,2.0,66,2,0,24,6,5.29
0,385000.0,2,2.0,68,2,0,0,7,5.29
0,388000.0,2,2.0,59,1,5,0,7,17.1
0,395000.0,2,2.0,48,2,31,0,2,0.41
0,399000.0,2,2.0,57,2,11,0,2,0.41
0,413000.0,2,2.0,56,2,11,0,2,0.41
0,418000.0,2,2.0,56,2,11,0,2,0.41
0,423000.0,2,2.0,56,2,11,0,2,0.41
0,499000.0,2,2.0,81,2,9,0,7,0.41
0,765000.0,2,2.0,119,2,13,0,7,0.41
0,816000.0,2,2.0,133,2,9,0,7,0.41
0,838000.0,2,2.0,134,2,9,0,7,0.41
0,1410000.0,2,2.0,184,2,23,0,7,0.41
0,1445000.0,2,2.0,177,2,29,0,7,0.41
0,1450000.0,2,2.0,199,2,19,0,7,0.41
0,1485000.0,2,2.0,192,2,26,0,7,0.41
0,1650000.0,2,2.0,181,2,57,0,15,0.41
0,395000.0,2,2.0,87,0,1,0,7,1.42
0,445000.0,2,2.0,104,0,1,0,7,1.42
0,510000.0,2,2.0,95,0,1,0,15,1.42
0,520000.0,2,2.0,126,0,1,0,7,1.42
0,695000.0,2,2.0,153,0,94,0,15,1.42
0,386000.0,2,2.0,119,0,12,0,7,24.7
0,439000.0,2,2.0,133,0,19,0,7,24.7
0,399000.0,2,4.0,129,0,0,0,6,0.41
0,410000.0,2,4.0,125,2,0,0,7,0.41
0,410000.0,2,4.0,126,2,0,0,7,0.41
0,510000.0,2,4.0,161,2,0,0,7,0.41
0,399000.0,2,2.0,128,2,0,0,6,0.41
0,410000.0,2,2.0,128,2,0,0,7,0.41
0,410000.0,2,2.0,131,2,0,0,7,0.41
0,410000.0,2,2.0,126,2,0,0,7,0.41
0,410000.0,2,2.0,128,2,0,0,7,0.41
0,510000.0,2,2.0,161,2,0,0,7,0.41
0,399000.0,2,2.0,92,2,0,11,6,5.01
0,464000.0,2,2.0,102,2,14,0,6,5.01
0,470000.0,2,2.0,92,2,9,0,7,5.01
0,471000.0,2,2.0,100,2,7,0,7,5.01
0,472000.0,2,2.0,97,2,13,0,7,5.01
0,481000.0,2,2.0,103,2,11,0,7,5.01
0,483000.0,2,2.0,93,2,11,0,15,5.01
0,484000.0,2,2.0,100,2,7,0,7,5.01
0,488000.0,2,2.0,108,2,7,0,7,5.01
0,489000.0,2,2.0,106,2,7,0,7,5.01
0,494000.0,2,2.0,103,2,11,0,7,5.01
0,495000.0,2,2.0,96,2,14,0,7,5.01
0,499000.0,2,2.0,100,2,7,0,7,5.01
0,505000.0,2,2.0,109,2,7,0,7,5.01
0,505000.0,2,2.0,106,2,7,0,7,5.01
0,507000.0,2,2.0,104,2,10,0,7,5.01
0,507000.0,2,2.0,103,2,11,0,7,5.01
0,509000.0,2,2.0,114,0,12,36,6,5.01
0,533000.0,2,2.0,103,2,11,0,15,5.01
0,539000.0,2,2.0,109,0,7,0,7,5.01
0,540000.0,2,2.0,112,2,11,0,7,5.01
0,545000.0,2,2.0,113,0,5,0,7,5.01
0,546000.0,2,2.0,109,2,16,85,6,5.01
0,584000.0,2,2.0,121,2,11,0,7,5.01
0,1449000.0,2,2.0,250,2,35,0,15,5.01
0,399000.0,2,2.0,78,0,21,0,7,1.07
0,895000.0,2,2.0,121,0,35,0,7,1.07
0,975000.0,2,2.0,156,0,27,0,7,1.07
0,407000.0,2,4.0,105,2,13,0,7,0.41
0,407000.0,2,4.0,107,2,10,0,7,0.41
0,412000.0,2,4.0,104,2,13,0,7,0.41
0,412000.0,2,4.0,107,2,10,0,7,0.41
0,420000.0,2,4.0,104,2,13,0,7,0.41
0,420000.0,2,4.0,107,2,10,0,7,0.41
0,425000.0,2,4.0,107,2,10,0,7,0.41
0,431000.0,2,4.0,107,2,11,0,7,0.41
0,431000.0,2,4.0,106,2,12,0,7,0.41
0,432000.0,2,4.0,107,2,10,0,7,0.41
0,437000.0,2,4.0,107,2,11,0,7,0.41
0,437000.0,2,4.0,105,2,12,0,7,0.41
0,443000.0,2,4.0,107,2,11,0,7,0.41
0,449000.0,2,4.0,107,2,11,0,7,0.41
0,407000.0,2,2.0,62,1,0,0,2,0.71
0,456500.0,2,2.0,85,1,5,0,7,0.71
0,616000.0,2,2.0,116,1,11,0,7,0.71
0,671000.0,2,2.0,125,1,17,0,7,0.71
0,682000.0,2,2.0,126,1,17,0,7,0.71
0,693000.0,2,2.0,126,1,17,0,7,0.71
1,764500.0,2,2.0,139,1,21,0,12,0.71
0,410000.0,2,2.0,106,0,10,0,7,10.77
0,434000.0,2,2.0,107,0,10,0,7,10.77
0,434000.0,2,2.0,103,0,12,0,7,10.77
0,434000.0,2,2.0,103,0,12,0,7,10.77
0,419000.0,2,2.0,140,2,0,0,7,1.61
0,419000.0,2,2.0,140,2,0,0,7,1.61
0,425000.0,2,2.0,118,2,0,0,15,1.61
0,420000.0,2,2.0,111,0,0,0,7,8.69
0,480000.0,2,2.0,129,0,0,0,7,8.69
0,480000.0,2,2.0,129,0,0,0,7,8.69
0,490000.0,2,2.0,103,0,0,0,7,8.69
0,560000.0,2,2.0,125,0,0,0,7,8.69
1,420000.0,2,2.0,151,2,0,450,12,18.52
0,440000.0,2,2.0,130,2,0,450,7,18.52
0,470000.0,2,2.0,133,2,0,450,7,18.52
1,510000.0,2,2.0,175,2,0,450,12,18.52
0,422180.0,2,4.0,80,1,8,0,7,7.8
0,488280.0,2,4.0,96,1,6,0,7,7.8
0,494273.0,2,4.0,85,1,15,0,7,7.8
0,507237.0,2,4.0,96,1,6,0,7,7.8
0,522560.0,2,4.0,100,1,8,0,7,7.8
0,543262.0,2,4.0,105,1,9,0,7,7.8
0,558438.0,2,4.0,105,1,9,0,7,7.8
0,561182.0,2,4.0,106,1,9,0,7,7.8
0,575885.0,2,4.0,99,1,14,0,7,7.8
0,579921.0,2,4.0,110,1,9,0,7,7.8
0,590314.0,2,4.0,105,1,19,0,7,7.8
0,610212.0,2,4.0,106,1,19,0,7,7.8
1,612860.0,2,4.0,122,1,6,0,12,7.8
0,614502.0,2,4.0,105,1,1,0,7,7.8
0,616493.0,2,4.0,102,1,24,0,7,7.8
0,628335.0,2,4.0,110,1,19,0,7,7.8
1,634160.0,2,4.0,127,1,6,0,12,7.8
0,647423.0,2,4.0,118,1,15,0,7,7.8
0,750546.0,2,4.0,130,1,24,0,7,7.8
0,430000.0,2,2.0,99,1,16,0,7,1.61
0,438000.0,2,2.0,108,1,12,0,7,1.61
0,442000.0,2,2.0,106,1,20,0,7,1.61
0,440000.0,2,2.0,91,0,13,60,7,43.59
0,440290.0,2,2.0,103,0,14,40,7,43.59
0,450000.0,2,2.0,99,0,8,0,7,43.59
0,455000.0,2,2.0,118,0,16,40,7,43.59
0,470000.0,2,2.0,118,0,16,40,7,43.59
0,481000.0,2,2.0,118,0,16,0,7,43.59
0,441730.0,2,2.0,63,2,5,0,7,1.07
0,449068.0,2,2.0,63,2,0,0,7,1.07
0,1208184.0,2,2.0,146,2,18,0,7,1.07
0,1237170.0,2,2.0,146,2,18,0,7,1.07
0,1265000.0,2,2.0,146,2,18,0,7,1.07
0,1301671.0,2,2.0,146,2,18,0,7,1.07
0,1311941.0,2,2.0,145,2,18,0,7,1.07
0,1316984.0,2,2.0,146,2,18,0,7,1.07
0,1561134.0,2,2.0,191,2,21,0,7,1.07
0,1595843.0,2,2.0,146,2,18,0,7,1.07
0,1604250.0,2,2.0,146,2,18,0,7,1.07
0,1638853.0,2,2.0,183,2,20,0,7,1.07
0,1712581.0,2,2.0,191,2,21,0,7,1.07
0,445000.0,2,2.0,121,2,10,0,7,21.36
0,495000.0,2,2.0,121,2,16,0,7,21.36
0,495000.0,2,2.0,130,2,13,0,7,21.36
0,495000.0,2,2.0,105,2,30,0,7,21.36
0,575000.0,2,2.0,122,2,14,0,7,21.36
0,595000.0,2,2.0,122,2,14,0,7,21.36
1,950000.0,2,2.0,185,2,14,0,12,21.36
0,449000.0,2,2.0,98,2,0,0,7,5.01
0,489000.0,2,2.0,110,2,11,0,7,5.01
0,499000.0,2,2.0,110,2,11,0,7,5.01
0,510000.0,2,2.0,100,2,7,0,7,5.01
0,515000.0,2,2.0,95,2,14,0,7,5.01
0,515000.0,2,2.0,104,2,3,0,7,5.01
0,525000.0,2,2.0,104,2,4,0,7,5.01
0,530000.0,2,2.0,110,2,11,0,7,5.01
0,535000.0,2,2.0,114,2,7,0,7,5.01
0,535000.0,2,2.0,104,2,4,0,7,5.01
0,540000.0,2,2.0,109,2,11,0,7,5.01
0,540000.0,2,2.0,112,2,11,35,6,5.01
0,545000.0,2,2.0,95,2,12,0,7,5.01
0,555000.0,2,2.0,87,2,14,0,7,5.01
0,565000.0,2,2.0,107,2,17,84,6,5.01
0,575000.0,2,2.0,108,2,12,104,7,5.01
0,585000.0,2,2.0,112,2,19,0,7,5.01
0,595000.0,2,2.0,115,2,16,0,7,5.01
0,630000.0,2,2.0,126,2,14,32,6,5.01
0,630000.0,2,2.0,126,2,13,0,7,5.01
0,630000.0,2,2.0,114,2,16,0,7,5.01
0,640000.0,2,2.0,114,2,34,60,6,5.01
0,640000.0,2,2.0,115,2,14,0,7,5.01
0,640000.0,2,2.0,126,2,13,0,7,5.01
0,650000.0,2,2.0,115,2,14,0,7,5.01
0,650000.0,2,2.0,114,2,16,0,7,5.01
0,650000.0,2,2.0,126,2,13,0,7,5.01
0,650000.0,2,2.0,114,2,16,0,7,5.01
0,659000.0,2,2.0,123,2,13,0,7,5.01
0,660000.0,2,2.0,114,2,16,0,7,5.01
0,660000.0,2,2.0,112,2,13,0,7,5.01
0,660000.0,2,2.0,109,2,16,0,7,5.01
